,Course,Education Level,Institutions,Year,GE (%)
180,IJAZAH SARJANA MUDA PERUBATAN DAN SURGERI,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
181,IJAZAH SARJANA MUDA PSIKOLOGI DENGAN KEPUJIAN (PEMBANGUNAN BELIA DAN KOMUNITI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
182,IJAZAH SARJANA MUDA SAINS (KEPUJIAN)(SAINS TUMBUHAN GUNAAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
183,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (AKUAKULTUR),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
184,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOTEKNOLOGI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
185,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (FIZIK INDUSTRI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
186,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (GEOLOGI),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
187,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (GEOLOGI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
188,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (KIMIA INDUSTRI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
189,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MATEMATIK DENGAN EKONOMI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
190,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MATEMATIK DENGAN GRAFIK BERKOMPUTER),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
191,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MATEMATIK KEWANGAN),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
192,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MATEMATIK),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
193,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (OLEOKIMIA),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
194,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS MAKANAN DENGAN PENGURUSAN PERNIAGAAN),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
195,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS MARIN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
196,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS NUKLEAR),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
197,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS SEKITARAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
198,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (STATISTIK),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
199,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (TEKNOLOGI KIMIA INDUSTRI),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
200,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (TEKNOLOGI MULTIMEDIA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
201,IJAZAH SARJANA MUDA SAINS FORENSIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
202,IJAZAH SARJANA MUDA SAINS GUNAAN (GEOSAINS) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
203,IJAZAH SARJANA MUDA SAINS GUNAAN (SAINS PETERNAKAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
204,IJAZAH SARJANA MUDA SAINS GUNAAN (TEKNOLOGI BAHAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
205,IJAZAH SARJANA MUDA SAINS GUNAAN (TEKNOLOGI PEMBANGUNAN PRODUK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
206,IJAZAH SARJANA MUDA SAINS GUNAAN (TEKNOLOGI SUMBER HUTAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
207,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN KOMPUTER) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,100
208,IJAZAH SARJANA MUDA SAINS KOMPUTER (KOMPUTERAN INTERNET) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,100
209,IJAZAH SARJANA MUDA SAINS KOMPUTER (PENGURUSAN PANGKALAN DATA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,100
210,IJAZAH SARJANA MUDA SAINS KOMPUTER DENGAN KEPUJIAN (KESELAMATAN DAN JAMINAN MAKLUMAT),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
211,IJAZAH SARJANA MUDA SAINS MAKANAN DENGAN KEPUJIAN (PERKHIDMATAN MAKANAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
212,IJAZAH SARJANA MUDA SAINS PERHUTANAN DENGAN KEPUJIAN (PERHUTANAN TROPIKA ANTARABANGSA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
213,IJAZAH SARJANA MUDA SAINS PERHUTANAN DENGAN KEPUJIAN (PERLADANGAN HUTAN DAN PERHUTANI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
214,IJAZAH SARJANA MUDA SAINS PERHUTANAN DENGAN KEPUJIAN (TAMAN ALAM SEMULAJADI DAN REKREASI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
215,IJAZAH SARJANA MUDA SAINS PERHUTANAN DENGAN KEPUJIAN (TEKNOLOGI DAN INDUSTRI KAYU),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
216,IJAZAH SARJANA MUDA SAINS PERTANIAN DENGAN KEPUJIAN (HORTIKULTUR DAN LANDSKAP),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
217,IJAZAH SARJANA MUDA SAINS PERTANIAN DENGAN KEPUJIAN (PENGELUARAN TANAMAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
218,IJAZAH SARJANA MUDA SAINS PERTANIAN DENGAN KEPUJIAN (PENGELUARAN TERNAKAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
219,IJAZAH SARJANA MUDA SAINS PERTUTURAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
220,IJAZAH SARJANA MUDA SAINS PERUBATAN KECEMASAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
221,IJAZAH SARJANA MUDA SAINS SENI BINA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
222,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (GEOGRAFI),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
223,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (HUBUNGAN ANTARABANGSA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
224,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (KAJIAN KOMUNIKASI),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
225,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (KERJA SOSIAL),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
226,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (SAINS PEMBANGUNAN),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
227,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (SOSIOLOGI DAN ANTROPOLOGI SOSIAL),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
228,IJAZAH SARJANA MUDA SAINS SUKAN (PSIKOLOGI SUKAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
229,IJAZAH SARJANA MUDA SAINS SUKAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
230,IJAZAH SARJANA MUDA SASTERA (LINGUISTIK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
231,IJAZAH SARJANA MUDA SENI GUNAAN DENGAN KEPUJIAN (DRAMA DAN TEATER),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
232,IJAZAH SARJANA MUDA SENI GUNAAN DENGAN KEPUJIAN (MUZIK),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
233,IJAZAH SARJANA MUDA SENI PERSEMBAHAN (TARI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
234,IJAZAH SARJANA MUDA SENI PERSEMBAHAN (TEATER) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
235,IJAZAH SARJANA MUDA SENIBINA DALAMAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
236,IJAZAH SARJANA MUDA SENIBINA LANDSKAP DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
237,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN AERONAUTIK (PENERBANGAN PROFESIONAL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,100
238,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN AWAM (ALAM SEKITAR) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,100
239,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRIK (KEPUJIAN) (KUASA INDUSTRI),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
240,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRIK (KEPUJIAN) (TEKNOLOGI ROBOTIK DAN AUTOMASI),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
241,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (KEPUJIAN) (ELEKTRONIK BERSEPADU),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
242,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN KIMIA (KEPUJIAN) (BIOTEKNOLOGI INDUSTRI),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
243,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN KIMIA (KEPUJIAN) (PROSES KIMIA INDUSTRI),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
244,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN KIMIA (KEPUJIAN) (TEKNOLOGI MAKANAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
245,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (KEPUJIAN) (PEMBANGUNAN PRODUK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
246,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (KEPUJIAN) (PEMESINAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
247,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (KEPUJIAN) (PEMPROSESAN BAHAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
248,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (KEPUJIAN) (SISTEM PERTANIAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
249,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (LOJI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,100
250,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN PEMBUATAN (REKA BENTUK PRODUK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,100
251,IJAZAH SARJANA MUDA TEKNOLOGI MAKLUMAT DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,100
252,IJAZAH SARJANA MUDA TEKNOLOGI SENI VISUAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
253,IJAZAH SARJANA MUDA TERAPI CARA KERJA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
254,IJAZAH SARJANAMUDA KEJURURAWATAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
255,SARJANA MUDA (KEPUJIAN) KEJURUTERAAN KIMIA,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
256,SARJANA MUDA AUDIOLOGI (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
257,SARJANA MUDA BAHASA DAN LINGUISTIK BAHASA JEPUN,Ijazah pertama,UNIVERSITI MALAYA,2022,100
258,SARJANA MUDA BAHASA DAN LINGUISTIK CINA,Ijazah pertama,UNIVERSITI MALAYA,2022,100
259,SARJANA MUDA BAHASA DAN LINGUISTIK INGGERIS,Ijazah pertama,UNIVERSITI MALAYA,2022,100
260,SARJANA MUDA BAHASA DAN LINGUISTIK SEPANYOL,Ijazah pertama,UNIVERSITI MALAYA,2022,100
261,SARJANA MUDA BAHASA DAN LINGUISTIK TAMIL,Ijazah pertama,UNIVERSITI MALAYA,2022,100
262,SARJANA MUDA DENGAN KEPUJIAN KOMUNIKASI (KOMUNIKASI STRATEGIK),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
263,SARJANA MUDA FARMASI (KEPUJIAN),Ijazah pertama,UNIVERSITI MALAYA,2022,100
264,SARJANA MUDA FARMASI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
265,SARJANA MUDA KEJURURAWATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
266,SARJANA MUDA KEJURUTERAAN (BIO - PERUBATAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
267,SARJANA MUDA KEJURUTERAAN (BIO-PERUBATAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
268,SARJANA MUDA KEJURUTERAAN (ELEKTRIK - ELEKTRONIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
269,SARJANA MUDA KEJURUTERAAN (ELEKTRIK - MEKATRONIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
270,SARJANA MUDA KEJURUTERAAN (ELEKTRIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
271,SARJANA MUDA KEJURUTERAAN (ELEKTRIK-ELEKTRONIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
272,SARJANA MUDA KEJURUTERAAN (GEOMATIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
273,SARJANA MUDA KEJURUTERAAN (KIMIA - BIOPROSES),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
274,SARJANA MUDA KEJURUTERAAN (KIMIA),Ijazah pertama,UNIVERSITI MALAYA,2022,100
275,SARJANA MUDA KEJURUTERAAN (KIMIA),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
276,SARJANA MUDA KEJURUTERAAN (KIMIA-BIOPROSES),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
277,SARJANA MUDA KEJURUTERAAN (MEKANIKAL - AUTOMOTIF),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
278,SARJANA MUDA KEJURUTERAAN (MEKANIKAL - BAHAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
279,SARJANA MUDA KEJURUTERAAN (MEKANIKAL - INDUSTRI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
280,SARJANA MUDA KEJURUTERAAN (NUKLEAR),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
281,SARJANA MUDA KEJURUTERAAN (SENIBINA KAPAL DAN KEJURUTERAAN LUAR PANTAI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
282,SARJANA MUDA KEJURUTERAAN (TELEKOMUNIKASI),Ijazah pertama,UNIVERSITI MALAYA,2022,100
283,SARJANA MUDA KEJURUTERAAN AUTOMOTIF DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
284,SARJANA MUDA KEJURUTERAAN AWAM,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
285,SARJANA MUDA KEJURUTERAAN BIOPROSES DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
286,SARJANA MUDA KEJURUTERAAN BIOSISTEM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
287,SARJANA MUDA KEJURUTERAAN ELEKTRIK DAN ELEKTRONIK (KOMUNIKASI),Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
288,SARJANA MUDA KEJURUTERAAN ELEKTRIK DAN ELEKTRONIK (KUASA),Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
289,SARJANA MUDA KEJURUTERAAN MEKANIKAL,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
290,SARJANA MUDA KEJURUTERAAN MEKANIKAL KEJITUAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
291,SARJANA MUDA KEJURUTERAAN MEKATRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
292,SARJANA MUDA KEJURUTERAAN PERNIAGAAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
293,SARJANA MUDA KEJURUTERAAN PROSES KIMIA,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
294,SARJANA MUDA KEJURUTERAAN SISTEM ELEKTRONIK,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
295,SARJANA MUDA KEJURUTERAAN SUMBER MINERAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
296,SARJANA MUDA KESELAMATAN DAN KESIHATAN PEKERJAAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
297,SARJANA MUDA KESIHATAN PERSEKITARAN DAN PEKERJAAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
298,SARJANA MUDA KOMUNIKASI (KOMUNIKASI STRATEGIK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
299,SARJANA MUDA PATOLOGI PERTUTURAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
300,SARJANA MUDA PEMAKANAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
301,SARJANA MUDA PEMBEDAHAN PERGIGIAN,Ijazah pertama,UNIVERSITI MALAYA,2022,100
302,SARJANA MUDA PEMBEDAHAN PERGIGIAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
303,SARJANA MUDA PENDARASAN ISLAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
304,SARJANA MUDA PENDIDIKAN (KEPUJIAN) (PENDIDIKAN KHAS),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
305,SARJANA MUDA PENDIDIKAN (KEPUJIAN) (TESOL),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
306,SARJANA MUDA PENDIDIKAN PENGAJARAN BAHASA INGGERIS SEBAGAI BAHASA KEDUA,Ijazah pertama,UNIVERSITI MALAYA,2022,100
307,SARJANA MUDA PENGAJIAN ISLAM DAN TEKNOLOGI MAKLUMAT,Ijazah pertama,UNIVERSITI MALAYA,2022,100
308,SARJANA MUDA PENGURUSAN (KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
309,SARJANA MUDA PENGURUSAN (PEMASARAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
310,SARJANA MUDA PENGURUSAN (PEMASARAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,100
311,SARJANA MUDA PENGURUSAN (TEKNOLOGI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
312,SARJANA MUDA PENGURUSAN PERNIAGAAN ANTARABANGSA DENGAN KEPUJIAN DAN SARJANA MUDA PENTADBIRAN PERNIAGAAN (LOGISTIK DAN PENGANGKUTAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,100
313,SARJANA MUDA PENGURUSAN SUMBER MANUSIA PERTAHANAN,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
314,SARJANA MUDA PENGURUSAN TEKNOLOGI INDUSTRI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
315,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) (PEMASARAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
316,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) (PENGURUSAN SUMBER MANUSIA),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
317,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) (PERNIAGAAN ANTARABANGSA),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
318,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) KEUSAHAWANAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
319,SARJANA MUDA PENYELIDIKAN OPERASI DENGAN SAINS DATA,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
320,SARJANA MUDA PERAKAUNAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
321,SARJANA MUDA PERANCANGAN BANDAR DAN WILAYAH,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
322,SARJANA MUDA PERUBATAN DAN SARJANA MUDA PEMBEDAHAN,Ijazah pertama,UNIVERSITI MALAYA,2022,100
323,SARJANA MUDA PSIKOLOGI DENGAN PEMBANGUNAN SUMBER MANUSIA,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
324,SARJANA MUDA SAINS (BIOLOGI INDUSTRI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
325,SARJANA MUDA SAINS (BIOLOGI MARIN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,100
326,SARJANA MUDA SAINS (BIOLOGI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
327,SARJANA MUDA SAINS (FIZIK INDUSTRI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
328,SARJANA MUDA SAINS (GEOINFORMATIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
329,SARJANA MUDA SAINS (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
330,SARJANA MUDA SAINS (KEPUJIAN) (TEKNOLOGI MAKLUMAT),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
331,SARJANA MUDA SAINS (KEPUJIAN) LOGISTIK DAN PENGANGKUTAN MARITIM,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
332,SARJANA MUDA SAINS (KEPUJIAN) TEKNOLOGI MARIN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
333,SARJANA MUDA SAINS (KEPUJIAN) TEKNOLOGI PEMBINAAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
334,SARJANA MUDA SAINS (KIMIA ANALISIS DAN PERSEKITARAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,100
335,SARJANA MUDA SAINS (MATEMATIK INDUSTRI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
336,SARJANA MUDA SAINS (MATEMATIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
337,SARJANA MUDA SAINS (PEMBANGUNAN SUMBER MANUSIA),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
338,SARJANA MUDA SAINS (PENGURUSAN EKUIN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
339,"SARJANA MUDA SAINS (PERUMAHAN, BANGUNAN DAN PERANCANGAN) (KEPUJIAN) (UKUR BANGUNAN)",Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
340,"SARJANA MUDA SAINS (PERUMAHAN, BANGUNAN DAN PERANCANGAN)(KEPUJIAN) (TEKNOLOGI BANGUNAN)",Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
341,SARJANA MUDA SAINS (REKABENTUK INDUSTRI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
342,SARJANA MUDA SAINS (SAINS BAHAN),Ijazah pertama,UNIVERSITI MALAYA,2022,100
343,SARJANA MUDA SAINS (SENIBINA),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
344,SARJANA MUDA SAINS AGROTEKNOLOGI (SAINS TANAMAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,100
345,SARJANA MUDA SAINS BIOPERUBATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
346,SARJANA MUDA SAINS DALAM SAINS FORENSIK (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
347,SARJANA MUDA SAINS EKOLOGI BIODIVERSITI,Ijazah pertama,UNIVERSITI MALAYA,2022,100
